timestamp,session_id,user_name,field,raw_value,normalized_key,persona,quip_text,context
1775332068.670207,LI,aasdf,digested_files_accessed,"[""/path/to/file1.txt"", ""/path/to/file2.txt""]",pathtofile1txtpathtofile2txt,foothold,Unknown. Strange. I'll keep it anyway.,digestion
1775332068.6702259,LI,aasdf,digested_shell_history,"[""ls -la"", ""cat /etc/passwd""]",ls-lacatetcpasswd,foothold,I don't know what this is yet. But it matters.,digestion
1775332071.6736624,LI,aasdf,os_name,"""Windows""",,helper,,equip
1775332071.6737344,LI,aasdf,os_version,"""10.0.26200""",,helper,,equip
1775332071.673749,LI,aasdf,architecture,"""AMD64""",,helper,,equip
1775332071.6737583,LI,aasdf,processor,"""Intel64 Family 6 Model 151 Stepping 2, GenuineIntel""",,helper,,equip
1775332071.673767,LI,aasdf,platform,"""Windows-11-10.0.26200-SP0""",,helper,,equip
1775332071.6737757,LI,aasdf,python_version,"""3.14.3""",,helper,,equip
1775332071.6737835,LI,aasdf,timezone,"""Mountain Standard Time""",,helper,,equip
1775332071.6738005,LI,aasdf,cores,20,,helper,,equip
1775332071.6738112,LI,aasdf,thread_count,1,,helper,,equip
1775332071.67382,LI,aasdf,enumeration_file_path,"""mechanics.txt""",,helper,,equip
1775332071.6738284,LI,aasdf,enumeration_file_name,"""mechanics.txt""",,helper,,equip
1775332071.6738367,LI,aasdf,enumeration_file_extension,""".txt""",,helper,,equip
1775332071.6738536,LI,aasdf,enumeration_file_size_bytes,3239,,helper,,equip
1775332071.6738627,LI,aasdf,enumeration_file_preview,"""Comprehensive Mechanics Sheet\n\nLaunch flow\n\nBeginner entrypoint is runme.py.\n\nRuntime orchestration lives in LIMain.py.\n\nExpected startup path: runme intro -> LIMain.ethical_boot_sequence() -> consentform -> LIMain.session() -> shutdown save in LIMain.main().\n\nSession lifecycle\n\nBoot sequence initia""",,helper,,equip
1775332071.6738741,LI,aasdf,service,"""steam""",,helper,,equip
1775332071.6738846,LI,aasdf,digested_web_links,"[""https://example.com"", ""https://test.com""]",,helper,,equip
1775332071.6738944,LI,aasdf,digested_files_accessed,"[""/path/to/file1.txt"", ""/path/to/file2.txt""]",,helper,,equip
1775332071.6739044,LI,aasdf,digested_shell_history,"[""ls -la"", ""cat /etc/passwd""]",,helper,,equip
